Top Q S-full,Top Q R-full,Mid Q S-full,Mid Q R-full,Corr-full,Gini-full,Churn-full,Top Q S-null-ref,Mid Q S-null-ref,Corr-null-ref,Gini-null-ref,Churn-null-ref,Top Q S-null-thre,Mid Q S-null-thre,Corr-null-thre,Gini-null-thre,Churn-null-thre
25,5,0,3,0.7919778370882220,0.6012284866468840,16,30,10,0.752834172111788,0.9076690158259150,17,14,0,0.7482502428815800,0.9103607459207460,1
29,0,11,0,0.7920076947816210,0.6016546913580250,19,32,8,0.7528071285788320,0.9076793827160490,12,27,13,0.7483210867317120,0.9103283096101960,29
0,11,0,11,0.7920361352090910,0.6012906804733730,29,28,12,0.752852649154654,0.9076584072978300,13,0,0,0.7483891410570640,0.9102969460688760,0
2,13,0,8,0.7920112611481480,0.6009348842934520,33,31,9,0.7528449236095130,0.90765780403742,15,0,0,0.7483891410570640,0.9102969460688760,0
32,0,8,0,0.7919903984535090,0.6013920845624380,27,27,13,0.7528639493510280,0.9076483529990170,13,30,10,0.7483932076977270,0.9102918403260170,40
0,16,0,9,0.792020193364761,0.6012584683357880,25,29,11,0.7528842793948810,0.907644207167403,16,0,0,0.7483951897483170,0.9102874965345160,0
0,11,0,12,0.7921529161269650,0.6010351715686270,31,30,10,0.7528742429677690,0.9076488970588240,15,0,0,0.7483951897483170,0.9102874965345160,0
27,0,13,0,0.7921808989405280,0.6014795643661280,29,31,9,0.7528435436958970,0.9076616495349980,12,31,9,0.7484194813259600,0.9102689718764410,40
0,11,0,11,0.7922391010732840,0.601199780058651,28,33,7,0.7527954923821820,0.9076808406647120,12,0,0,0.7484415100087390,0.9102518170944890,0
32,0,8,0,0.7922117989838210,0.6016551976573940,30,28,12,0.7528030658602900,0.9076743533430940,14,30,10,0.748447158957354,0.9102507114660790,40
23,6,5,1,0.7920479760917180,0.6017273391812870,19,30,10,0.7528023868494900,0.9076740984405460,18,16,1,0.7484507932468140,0.9102503435009620,2
28,0,12,0,0.7920522705604090,0.6021704379562040,19,29,11,0.7528135081986610,0.9076664233576640,12,31,9,0.7484521932250460,0.9102507083447580,25
26,3,4,1,0.7918731300802570,0.6022832847424680,19,28,12,0.7528479434390730,0.9076576773566570,14,24,3,0.7484516665577510,0.9102516187870500,4
26,0,14,0,0.7919014692786360,0.602720281416788,17,30,10,0.7528485947238430,0.9076576904415330,15,29,11,0.7484710207169690,0.9102428792428790,20
7,10,0,8,0.791880230002921,0.6025365794573640,27,29,11,0.7528543772924620,0.907655281007752,14,2,0,0.7484881937074660,0.9102352674112410,0
28,0,12,0,0.7919035473539400,0.6029778664731500,26,27,13,0.752895810275941,0.9076407837445580,16,29,11,0.7484999954164580,0.9102343934040050,38
28,4,9,0,0.7918487971435460,0.6033657004830920,14,28,12,0.7529035181348770,0.9076382850241550,15,29,5,0.7485097524219210,0.9102342464514960,10
2,10,0,7,0.7918239015034080,0.6029961408586590,29,29,11,0.7528920492611130,0.9076441148094550,15,1,0,0.748455817807949,0.910259985200426,0
9,15,0,6,0.7916927697156370,0.6028047928709060,32,33,7,0.7528535352624670,0.9076602842003850,12,2,0,0.7484529461140580,0.9102645731817360,2
0,15,0,12,0.7917302720448360,0.6025489417989420,29,31,9,0.7528499795648520,0.9076657046657050,13,0,0,0.7484480648543480,0.9102737476541070,0
0,14,0,6,0.7917009498567490,0.6021992074927950,30,29,11,0.7528413165856380,0.907670749279539,14,0,0,0.7484480648543480,0.9102737476541070,0
30,0,10,0,0.7916791621447,0.6026414868105520,28,29,11,0.752847975874386,0.9076670263788970,12,26,14,0.7485680775590970,0.9102322817631810,40
0,14,0,7,0.7916389667848890,0.6022672413793100,27,32,8,0.7527995929503480,0.9076849856321840,12,0,0,0.7486849325971930,0.9101913540319100,0
15,10,0,7,0.7915881409546740,0.6021924916307990,32,28,12,0.75281004279475,0.9076806551889050,10,9,0,0.7486849325971930,0.9101913540319100,9
0,7,0,13,0.7917246662520750,0.6018083810888250,34,30,10,0.7527976782874860,0.9076894699140400,12,0,0,0.7486218974551210,0.9102234972972000,0
32,0,8,0,0.7916982954158510,0.6022551263710060,34,31,9,0.752787505966764,0.907692417739628,13,28,12,0.748678808685427,0.9102015124634880,40
30,0,10,0,0.7917106688156100,0.602685,15,31,9,0.7527735889867600,0.9076909523809520,14,31,9,0.7486865446192730,0.9102019741430180,15
29,0,11,0,0.7916959233567090,0.6031208987161200,13,32,8,0.7527566373700130,0.9076960294816930,12,31,9,0.7486967764017880,0.9102070731402670,11
0,12,0,10,0.7917754558218140,0.6027489316239320,28,28,12,0.7527730916239310,0.9076898148148150,16,0,0,0.748705066571462,0.9102125064544270,0
0,11,0,11,0.7918754584911380,0.6024577999051680,35,28,12,0.7527906958447360,0.9076793504030350,16,0,0,0.748705066571462,0.9102125064544270,0
30,0,10,0,0.7918481332818850,0.6029008049242430,28,33,7,0.7527639136119750,0.9076910511363640,14,29,11,0.7486898077773910,0.910220404029636,40
3,13,0,13,0.7919404584917690,0.602819621749409,28,30,10,0.7527536229724350,0.9076964539007090,15,0,0,0.7486728503489630,0.910228445295463,0
0,13,0,13,0.7920651251252180,0.6025839235127480,35,28,12,0.7527654573269470,0.9076929886685550,15,0,0,0.7486728503489630,0.910228445295463,0
12,7,0,11,0.7920845379433660,0.6023864922206510,31,30,10,0.7527530757760730,0.9076941301272990,13,7,0,0.7486728503489630,0.910228445295463,7
29,0,11,0,0.7920552582073240,0.6028305084745760,26,28,12,0.7527655549635480,0.9076897363465160,14,30,10,0.7486456537716940,0.9102368062558610,33
0,16,0,7,0.7919597852262110,0.6025098730606490,24,31,9,0.752768187429214,0.9076875881523270,18,0,0,0.748616945529436,0.910245131790336,0
0,11,0,13,0.7920994476440220,0.6022706572769950,33,29,11,0.7527732009013780,0.9076857981220660,15,0,0,0.748616945529436,0.910245131790336,0
32,0,8,0,0.792049066851088,0.6027095639943740,28,29,11,0.7527747329714420,0.9076851851851850,15,31,9,0.7485684844665430,0.9102669872980640,40
0,15,0,8,0.7920795943884160,0.6025361657303370,27,31,9,0.7527509604377400,0.9076945224719100,13,0,0,0.7485187609767100,0.9102894537911150,0
0,13,0,12,0.792190511693694,0.6023316970546990,31,29,11,0.7527604579911460,0.9076908602150540,13,0,0,0.7485187609767100,0.9102894537911150,0
0,16,0,3,0.7920217024942310,0.6019363912231560,29,29,11,0.7527673926476390,0.9076894257703080,14,0,0,0.7485187609767100,0.9102894537911150,0
27,0,13,0,0.7920522476830050,0.6023487179487180,27,31,9,0.7527544952745090,0.9076946386946390,15,32,8,0.7485016612215290,0.9102951599038650,40
0,14,0,7,0.7919885090712420,0.6020345670391060,28,30,10,0.7527588639402200,0.9076932029795160,12,0,0,0.7484829714081270,0.9103015422859440,0
29,0,11,0,0.7919709673622740,0.6024645513714550,27,30,10,0.7527536042709620,0.9076950255695030,11,30,10,0.7484851710546090,0.9102965428087280,40
0,12,0,9,0.791997169942689,0.6020363277623030,29,31,9,0.7527495945328110,0.9076952181987000,14,0,0,0.7484855428142030,0.9102920872339310,0
28,0,12,0,0.7919863227174130,0.6024588548910520,29,27,13,0.7527720721881730,0.9076812702828000,16,27,13,0.7485155878100920,0.9102845189012400,40
0,10,0,11,0.7920819161450470,0.6021637731481480,31,28,12,0.752803621882101,0.90765625,14,0,0,0.7485435550371180,0.9102771557036960,0
29,0,11,0,0.7920778187117220,0.602584835876098,30,32,8,0.7527864103340190,0.907665164123902,13,29,11,0.7485675931946640,0.9102628934740050,40
6,14,0,6,0.7920337100694300,0.6024213988919670,26,30,10,0.7527792614906270,0.9076666666666670,10,1,0,0.7485896214024340,0.910249381947686,0
1,14,0,13,0.7921414793564330,0.6022813508529280,32,29,11,0.752806971409766,0.9076492623328720,13,0,0,0.7485869401845700,0.9102537772706840,0
29,0,11,0,0.7921543107716850,0.6027040745856350,25,30,10,0.7528023289780870,0.9076527394106810,16,29,11,0.7485876356240100,0.9102544595107480,40
31,0,9,0,0.7921453843433830,0.6031344827586210,13,29,11,0.7528313957406790,0.9076418390804600,17,30,10,0.7485858679270620,0.9102597872120650,12
1,10,0,8,0.7920749451484710,0.6026580578512400,31,28,12,0.752855068099969,0.9076269513314970,17,2,0,0.7485823800464950,0.9102659519637150,0
30,0,10,0,0.7920770578678250,0.6030734754699680,30,27,13,0.7528911491064800,0.9076075194864740,17,28,12,0.7486237309036940,0.9102503171827310,38
0,13,0,10,0.7921143839114,0.6027892628205130,28,31,9,0.7528779504134610,0.9076146978021980,14,0,0,0.748662932248975,0.9102352598980260,0
0,16,0,9,0.7921207206064190,0.60255109739369,35,29,11,0.7529006329153900,0.9076063100137170,12,0,0,0.748662932248975,0.9102352598980260,0
4,9,0,12,0.7921705538303910,0.6023030821917810,35,30,10,0.7529220227840400,0.9075995433789950,18,1,0,0.748662932248975,0.9102352598980260,1
29,0,11,0,0.7921791369687050,0.6027085043319650,28,27,13,0.752948958753503,0.9075875512995900,14,33,7,0.7486246503281220,0.9102463886896830,39
33,0,7,0,0.7921301170607850,0.6031408242258650,13,31,9,0.7529460340826410,0.9075886839708560,14,27,8,0.7485850938830730,0.9102579831646390,9
0,17,0,5,0.7920695877703030,0.6029048431105050,25,29,11,0.7529554781843230,0.9075857207821740,14,0,0,0.7485406416150250,0.9102751271453110,0
16,8,0,8,0.7920416153982270,0.6028894187102630,27,28,12,0.7529686524129610,0.9075841280653950,16,7,0,0.7485406416150250,0.9102751271453110,7
1,18,0,6,0.7919894490016730,0.6027095238095240,30,29,11,0.7529686370778530,0.907587641723356,16,2,0,0.7484888949374670,0.910300108821329,0
0,15,0,9,0.7919798102533620,0.6024551630434780,33,30,10,0.7529683000897990,0.9075849184782610,13,0,0,0.7484890634166060,0.9103089190383900,0
30,0,10,0,0.7919648475338170,0.6028743781094530,26,30,10,0.7529927483252790,0.9075790366350070,14,27,13,0.7485145106484150,0.9103030303030300,40
0,12,0,8,0.7920216191019460,0.6025240514905150,29,28,12,0.7530154835646080,0.9075721544715450,16,0,0,0.7485380191030490,0.9102975041484640,0
31,0,9,0,0.7920127738881090,0.6029348218313040,32,32,8,0.7530009192122630,0.9075765674334690,16,31,9,0.7485394568792710,0.9102985906924870,40
0,11,0,9,0.7920749383483720,0.6026271396396400,29,30,10,0.7530166239895930,0.9075668918918920,12,0,0,0.7485392343039740,0.9103005160376400,0
27,0,13,0,0.7920880341425680,0.603020130454341,29,31,9,0.7530134881643760,0.9075645524066580,14,29,11,0.7485646173973900,0.9102899794675020,40
0,12,0,11,0.7921090082486550,0.602780548068284,27,30,10,0.7530169678219390,0.9075677223719680,14,0,0,0.7485880867027070,0.9102798212906040,0
30,0,10,0,0.792109168479707,0.6031848362494390,28,31,9,0.752985623918349,0.9075785105428440,11,31,9,0.7485624818817350,0.9102931710751280,40
0,13,0,7,0.7921729219886680,0.6030117607526880,28,29,11,0.7530113716370370,0.9075628360215050,15,0,0,0.7485355112851660,0.910306634547827,0
7,17,0,3,0.7921158236805660,0.6028211409395970,32,32,8,0.7529979782088530,0.9075722595078300,13,1,0,0.7485355112851660,0.910306634547827,1
28,0,12,0,0.7921118583861760,0.6032343610366400,24,32,8,0.7529678918901740,0.9075842269883830,12,30,10,0.7485577329383030,0.9102853183745700,39
29,0,11,0,0.792128179266865,0.603638442659527,14,28,12,0.752990249285702,0.9075748549754570,15,32,8,0.7485204282716440,0.9103022426605350,13
16,14,0,10,0.7921084482544720,0.6037338458110520,23,29,11,0.7529983481748800,0.9075704099821750,15,19,0,0.7484819084119310,0.9103190994047030,2
31,0,9,0,0.7920662962817950,0.6041509790832220,18,33,7,0.7529613575252710,0.9075848909657320,14,29,11,0.7485017840661280,0.9103091705665640,23
25,7,1,4,0.7919644111070480,0.6042848888888890,17,29,11,0.7529718982314350,0.907586,12,23,0,0.74851982347352,0.9103004405578190,5
29,3,6,1,0.7919160900492650,0.6046027518863740,16,31,9,0.7529566958761860,0.9075929871282730,12,23,11,0.7484080897851610,0.9103460055916750,18
0,7,0,14,0.7920821037604260,0.6042045656028370,33,31,9,0.7529499876475570,0.9075982934397160,13,0,0,0.7484314999294600,0.9103379907182610,0
0,13,0,7,0.7921217494031290,0.6038664231961050,39,27,13,0.7529752546307890,0.9075870960602040,18,0,0,0.7484314999294600,0.9103379907182610,0
1,14,0,8,0.7921759010462090,0.6036316312997350,32,29,11,0.7529982930933570,0.9075752652519890,17,1,0,0.7484314999294600,0.9103379907182610,1
0,9,0,8,0.7921944174887930,0.603217770419426,36,28,12,0.7530096372358360,0.9075653421633550,19,0,0,0.7484344174025380,0.9103423503765360,0
29,0,11,0,0.7922010763782930,0.6036169532627870,32,29,11,0.7530208900420940,0.9075628306878310,15,30,10,0.7484255607945570,0.91034348628692,40
0,11,0,8,0.7921754811844080,0.6032182959048880,28,30,10,0.7530313815931620,0.9075555922501100,14,0,0,0.7484152093189450,0.9103452756941700,0
1,15,0,11,0.7921988113964960,0.6030647537379070,35,28,12,0.7530714002825960,0.9075421064204050,17,1,0,0.7484152093189450,0.9103452756941700,1
2,11,0,14,0.7923373046887940,0.6028311374615720,30,31,9,0.7530450768464260,0.907554457619675,14,1,0,0.7484180419398350,0.9103496175672340,0
10,14,0,7,0.7923014472562300,0.6027564692982460,32,30,10,0.7530328105003760,0.9075589912280700,11,3,0,0.7484207608469690,0.9103539590118100,2
0,10,0,14,0.792372621688238,0.6024512702584320,34,33,7,0.7530007751458640,0.9075705212439770,13,0,0,0.7484140387678970,0.9103664874109890,0
0,13,0,7,0.7923220619742440,0.6020153105861770,33,30,10,0.7529918489197370,0.9075742563429570,12,0,0,0.7484140387678970,0.9103664874109890,0
29,0,10,1,0.7923328262943130,0.6024131716906950,30,32,8,0.7529599465978530,0.907587374399301,14,28,9,0.7484140387678970,0.9103664874109890,37
31,0,9,0,0.7922908855178280,0.6028208987783600,14,27,13,0.7529841355847250,0.9075808246073300,14,30,10,0.7484202873300750,0.9103656014574820,16
31,0,9,0,0.7922608905043720,0.603225054466231,12,28,12,0.7529956090359760,0.9075766884531590,14,32,8,0.7483752604248670,0.9103830655069050,12
26,7,0,6,0.7921686819358900,0.6034055700609230,14,29,11,0.7530127647609860,0.9075687554395130,15,23,1,0.748329154816423,0.9104006245197570,3
32,0,8,0,0.7921306065898360,0.6038102998696220,14,34,6,0.7529638506181920,0.9075892003476750,14,34,6,0.7482733675083260,0.910423499273908,18
32,0,8,0,0.7921085895596060,0.6042121310763890,13,30,10,0.7529701361127540,0.9075874565972220,12,29,11,0.7483079247798670,0.910409806699562,12
33,0,7,0,0.7920490841224170,0.604621911573472,11,31,9,0.7529564219823950,0.9075970957954050,15,30,10,0.7483003093311020,0.9104172964714680,12
26,0,14,0,0.7920769417525350,0.6049962121212120,14,27,13,0.752983309671259,0.9075902597402600,16,26,14,0.748364495551818,0.9103895566694240,13
29,0,11,0,0.792049202442616,0.605392131431042,14,29,11,0.7529904535885810,0.9075865758754860,15,32,8,0.7483581293683020,0.9103897712370680,17
11,11,0,8,0.7919552899116930,0.6051881476683940,25,30,10,0.7530132254011640,0.9075772884283250,15,10,0,0.748350289321518,0.9103903081422590,2
11,13,0,10,0.7919049992895860,0.6050311556705480,25,32,8,0.7529796574240450,0.9075909874946100,13,6,0,0.7482920990046500,0.9104196747258430,1
0,13,0,9,0.791902269041772,0.6046461024978470,29,30,10,0.7529817939394260,0.9075887166236000,13,0,0,0.748256559030989,0.9104426414789700,0
0,14,0,7,0.7918219822655220,0.6042966666666670,33,28,12,0.7529748008466910,0.9075936559139780,14,0,0,0.748256559030989,0.9104426414789700,0
0,13,0,10,0.7918833544588280,0.6040378006872850,31,31,9,0.7529682806613050,0.9075952534364260,12,1,0,0.748256559030989,0.9104426414789700,1
1,11,0,13,0.7919679882123090,0.6036964821964820,33,30,10,0.7529532696419930,0.9076003861003860,10,0,0,0.7482590562274400,0.9104468985114150,0
29,0,11,0,0.79196875081464,0.6040839760068550,32,31,9,0.7529452633973720,0.9076011139674380,14,31,9,0.7482348604051720,0.9104544136130720,40
28,0,12,0,0.7919920695962680,0.6044552845528460,14,30,10,0.7529444003235570,0.9076016260162600,14,28,12,0.7482579382354170,0.9104445302196920,11
31,0,9,0,0.7919711443363970,0.6048541666666670,14,32,8,0.752920637012546,0.9076107905982910,13,31,9,0.7482547371274840,0.9104520209316510,14
1,9,0,9,0.7920285570257840,0.6044735381988900,30,27,13,0.7529374456323290,0.9076017925736240,13,0,0,0.7482500800583010,0.9104596430516840,0
27,0,13,0,0.7920505281669610,0.6048492114237,29,30,10,0.7529631524147980,0.9075902600170500,17,26,14,0.7482991669668270,0.9104462886564970,40
31,0,9,0,0.7920364511571440,0.6052368028948490,13,27,13,0.7529654803885300,0.9075882290336310,13,29,11,0.7483125839165450,0.9104382520986940,14
0,10,0,9,0.792050037716321,0.6048703231292520,32,32,8,0.7529274001123550,0.9076037414965990,14,0,0,0.7483243557649900,0.9104308834305010,0
28,0,12,0,0.7920440930164410,0.6052521231422510,30,29,11,0.7529120467771220,0.9076109341825900,11,32,8,0.7483377775573060,0.9104195681897680,40
33,0,7,0,0.7919993542453390,0.6056499151823580,14,28,12,0.7529106715333880,0.907612913486005,13,33,7,0.7483096453694460,0.9104324161350730,13
32,0,8,0,0.7919529491559110,0.6060452138924190,11,32,8,0.7528838809506520,0.9076234646336300,14,31,9,0.7483024901105800,0.9104281098546040,12
0,15,0,8,0.791979066662713,0.6057935702199660,24,32,8,0.7528573673645850,0.9076354695431470,11,1,0,0.7482939214194030,0.9104244522431950,0
5,12,0,6,0.7919723028455710,0.605517955217575,33,30,10,0.7528490305916040,0.9076362484157160,14,4,0,0.7482895615580800,0.9104281468835460,3
0,12,0,10,0.7920341730080180,0.6052347046413500,31,32,8,0.7528315926325480,0.9076425105485230,12,0,0,0.7482787189242490,0.9104438702132030,0
0,13,0,10,0.7920319586944860,0.6049426885798570,34,29,11,0.7528575357797750,0.9076264222503160,14,0,0,0.7482787189242490,0.9104438702132030,0
29,0,11,0,0.7920424668261690,0.605319234006734,28,30,10,0.7528544248701430,0.9076252104377100,13,30,10,0.7483039334189810,0.9104258356600890,40
0,12,0,8,0.7920445321820240,0.6050384615384620,29,31,9,0.752860876367452,0.9076133879781420,13,0,0,0.7483274488619340,0.9104081841512760,0
31,0,9,0,0.7920209345528110,0.6054305205709490,28,31,9,0.7528568853945770,0.90761513434089,14,29,11,0.7483518446387660,0.9104001854383730,40
34,0,6,0,0.7919512137686160,0.60583071278826,12,29,11,0.7528510637324250,0.907620859538784,10,28,12,0.7483743722469580,0.9103903345724910,15
19,11,0,7,0.7918923431184130,0.6059384422110550,16,26,14,0.7528873231022350,0.9076038525963150,17,13,0,0.7483952117484430,0.9103808338421560,1
0,15,0,9,0.7919213434359620,0.6057532413216230,27,29,11,0.7528874317886770,0.9076053952321210,15,0,0,0.7483120176545450,0.9104154149455500,0
0,14,0,10,0.7919584708274290,0.6055210944026730,30,25,15,0.7529181220530660,0.9075918964076860,16,1,0,0.7483120176545450,0.9104154149455500,1
1,15,0,7,0.7918790263618480,0.6052016061743850,31,28,12,0.7529393808271240,0.9075861493533580,15,0,0,0.7483144473326110,0.9104195415786590,0
0,13,0,8,0.7918818365601660,0.604945,29,32,8,0.7529284010670640,0.9075913541666670,14,0,0,0.7483144473326110,0.9104195415786590,0
31,0,9,0,0.7918613163295350,0.6053256346233870,28,31,9,0.7529127738753960,0.9075965459841870,11,28,12,0.748352133504059,0.9103975169829000,40
30,0,10,0,0.7918523475109240,0.6057031379883620,11,28,12,0.7529375854842280,0.9075860349127180,13,29,11,0.7483617575558290,0.910392253136934,17
0,20,0,4,0.7917466801359690,0.6054992735574930,23,32,8,0.752918199070705,0.907593399750934,13,0,0,0.7483698580212140,0.9103871645274210,0
23,9,2,3,0.7916133880594770,0.6054973051409620,25,31,9,0.7529137132929340,0.907592039800995,11,16,2,0.7483698580212140,0.9103871645274210,18
1,14,0,9,0.7916410013193160,0.6051800207039340,29,33,7,0.7528881430084940,0.9076018633540370,12,0,0,0.7482942105598830,0.9104193287630770,0
13,9,0,11,0.7916360550806360,0.6049958643507030,32,30,10,0.7529029241639550,0.9075963606286190,10,11,0,0.7482942105598830,0.9104193287630770,11
7,13,0,6,0.7915379276630660,0.6046790582403970,31,29,11,0.7529181479591290,0.9075910780669150,19,1,0,0.7482234827312590,0.9104510425406300,0
2,10,0,13,0.7916474605529350,0.6044643151815180,32,30,10,0.7529024370629460,0.9075967409240920,13,1,0,0.7482257519129820,0.9104551386623160,1
0,11,0,9,0.7917072999562560,0.6041905644829010,30,31,9,0.7529057259917700,0.9075973423980220,14,0,0,0.7482232410373230,0.9104590790454880,0
32,0,8,0,0.7916761098896790,0.6045711934156380,29,31,9,0.7529043641938010,0.9075991769547330,16,29,11,0.7482522520535020,0.9104501612703140,40
31,0,9,0,0.7916293158727510,0.6049547883271680,13,31,9,0.7529033770222820,0.9076034730785040,14,34,6,0.7482287372714990,0.9104573736998510,13
13,13,0,7,0.7915184257469560,0.604813013136289,21,29,11,0.7529059079738530,0.907602935139573,14,6,0,0.7482040700032440,0.910465331850204,0
25,0,15,0,0.7915481944881660,0.6051777367773680,23,29,11,0.7529124348904490,0.907599733497335,15,32,8,0.7481675983278650,0.9104794288181600,34
30,0,10,0,0.7915501123389260,0.6055458640458640,17,30,10,0.752921723747503,0.9075994062244060,16,28,12,0.7482186864511600,0.9104512991010960,13
24,10,3,4,0.7914594940589580,0.6055354805725970,18,31,9,0.7528880087439870,0.9076130879345600,11,24,3,0.7482679035084900,0.9104240412979350,7
28,0,12,0,0.7914776965879850,0.6059024714052290,17,29,11,0.752911638757784,0.9076039624183010,15,31,9,0.7482421612661970,0.9104339958287330,15
30,0,10,0,0.7914623356456400,0.6062740718074260,12,33,7,0.7528961648036260,0.9076105671154630,13,30,10,0.7482481286127250,0.9104279941219690,14
0,11,0,10,0.7914922500989110,0.60604869600652,30,30,10,0.7528929675211840,0.9076122656886720,14,0,0,0.7482526744839760,0.9104223200097790,0
3,12,0,6,0.7913677250987160,0.6056410256410260,32,31,9,0.752872479739742,0.9076203703703700,11,1,0,0.7482526744839760,0.9104223200097790,1
23,10,2,4,0.7912359233473380,0.6056785569105690,28,26,14,0.7528906780717810,0.9076160569105690,14,20,3,0.7482549549756220,0.9104263494828190,22
12,10,0,9,0.7911381428840450,0.6055376573284610,24,26,14,0.752927789251225,0.9075995736906210,13,5,0,0.7481780315340780,0.9104581807081810,2
32,0,8,0,0.7911215697155230,0.6059091646390920,23,27,13,0.752960481725611,0.9075900243309000,17,27,13,0.7482494268455480,0.9104250457038390,35
29,0,11,0,0.7910972346779520,0.6062839206156340,13,29,11,0.7529528888319830,0.9075950789793440,15,33,7,0.7482304701826780,0.9104317214111920,13
32,0,8,0,0.7910534129286460,0.6066576658576050,11,29,11,0.7529692234492750,0.9075887944983820,13,30,10,0.7482289356267010,0.9104338190649670,14
0,17,0,6,0.7910605493169790,0.6065633333333330,25,30,10,0.7529680345526120,0.9075907070707070,15,0,0,0.7482260776891550,0.9104363636363640,0
0,13,0,7,0.7910167831399830,0.6062906577885390,28,30,10,0.7529761695625730,0.9075892857142860,13,0,0,0.7482260776891550,0.9104363636363640,0
30,0,10,0,0.7910229023796500,0.6066514510278110,28,32,8,0.7529347003869980,0.9076053002821440,13,31,9,0.7482326984546370,0.9104342105263160,40
0,12,0,6,0.7909891063033760,0.6063483293075680,27,31,9,0.7529156971489550,0.9076123188405800,11,0,0,0.7482379279798660,0.9104323671497590,0
0,16,0,9,0.7909751184977030,0.6061641535987130,33,30,10,0.7529282247217490,0.9075997185363890,12,0,0,0.7482379279798660,0.9104323671497590,0
29,0,11,0,0.7909644232479050,0.6065330321285140,28,27,13,0.7529394676476030,0.9075974899598390,15,33,7,0.7481949034503180,0.9104508740204940,40
0,16,0,6,0.791004728482686,0.6063056558363420,29,34,6,0.7529095198146420,0.9076098074608910,13,0,0,0.7481509935939670,0.9104697653429600,0
31,0,9,0,0.791016547405086,0.6066706730769230,27,30,10,0.7529225138437550,0.9075997596153850,14,30,10,0.7481584051962430,0.9104674174174170,40
21,13,0,7,0.7909785485252660,0.6067402961184470,20,29,11,0.7529224721701490,0.9075982392957180,15,17,1,0.7481644291939910,0.9104653776978420,5
0,17,0,8,0.7909438375488650,0.6066500799360510,25,29,11,0.7529277018612520,0.9075975219824140,15,0,0,0.7480884964592330,0.9104983975798970,0
30,0,10,0,0.7909126084070680,0.6070161676646710,24,31,9,0.7529269353370600,0.9075979041916170,13,30,10,0.7480791134600900,0.910495111669208,40
0,15,0,5,0.7908139614532790,0.6067625598086130,24,28,12,0.7529422231718080,0.9075911084529510,13,0,0,0.7480685183282730,0.9104921359715880,0
0,14,0,6,0.7907828665339420,0.6064862604540020,31,31,9,0.7529348996609410,0.9075953803265630,15,0,0,0.7480685183282730,0.9104921359715880,0
20,10,0,5,0.7906642034165700,0.6064158711217180,30,31,9,0.7529303469981000,0.907592183770883,9,17,0,0.7480685183282730,0.9104921359715880,17
0,10,0,7,0.790672974307079,0.6059924513309500,34,30,10,0.7529343380938900,0.9075897894318630,15,0,0,0.7479890921889170,0.9105262804741670,0
29,2,10,0,0.7906621321250290,0.6063495039682540,30,33,7,0.7529066220337310,0.9076027777777780,15,27,5,0.7479890921889170,0.9105262804741670,32
30,0,10,0,0.7906444991390860,0.6067077883472060,12,30,10,0.7528948524037540,0.9076105826397150,10,30,10,0.7479980375850750,0.910525787006028,18
7,13,0,9,0.7906601217278380,0.6066172802850360,24,29,11,0.7529014602297200,0.9076008511480600,11,1,0,0.7480056237434450,0.9105255924522700,0
0,14,0,6,0.7906597349807980,0.6063586397785690,34,33,7,0.7528742218145840,0.9076109134045080,13,0,0,0.7480079030193710,0.9105295061508290,0
28,0,12,0,0.7906808004644660,0.6067100118483410,29,29,11,0.7528883472191860,0.9076026856240130,14,30,10,0.7480203399674140,0.9105263392062650,40
17,10,0,4,0.7905139653637640,0.6065479289940830,20,32,8,0.752868641348978,0.9076076923076920,14,15,0,0.7480314024046140,0.910523331556819,2
10,10,0,12,0.7905264698013540,0.6063615051221430,28,29,11,0.7528673851213370,0.9076110126083530,16,4,0,0.74793797133021,0.9105591555338570,0
0,14,0,9,0.7905193233439960,0.6061721763085400,31,29,11,0.7528595296955870,0.9076174734356550,15,0,0,0.747927554726765,0.9105738480881590,0
0,11,0,10,0.7905724459507970,0.6059317020440250,32,30,10,0.7528568593220710,0.907619889937107,15,0,0,0.747927554726765,0.9105738480881590,0
27,0,13,0,0.7905769458966720,0.6062846486062030,28,32,8,0.7528382651477080,0.9076272084805650,15,27,13,0.7479727537505210,0.9105585086747880,40
0,8,0,7,0.7905743620236150,0.6059,33,30,10,0.7528289946215140,0.9076326470588240,12,0,0,0.7480162705270420,0.9105433709190060,0
30,0,10,0,0.7905545005232210,0.6062606737171960,32,29,11,0.7528534484874320,0.9076229925577750,18,33,7,0.7479684533034400,0.910562716103877,40
31,0,9,0,0.7905522294578620,0.6066165884194050,13,32,8,0.752844953704606,0.9076269561815340,16,27,13,0.7480039012837570,0.910553352427113,13
32,0,8,0,0.7905149888884620,0.6069816334505670,14,31,9,0.7528390013308950,0.9076256350136770,16,34,6,0.7479636361466670,0.9105718788945090,12
1,13,0,12,0.7905837954794080,0.6068381147540980,26,26,14,0.7528712230904040,0.9076122170179550,16,0,0,0.7479225410797680,0.9105904866447130,0
20,8,3,5,0.7905888026118860,0.6069404483430800,28,30,10,0.7528591733221740,0.9076187134502920,15,21,1,0.7479225410797680,0.9105904866447130,22
27,0,13,0,0.7906344110879660,0.607271222741433,23,28,12,0.7528756269243910,0.907611273364486,13,34,6,0.747876155398216,0.9106099057637520,20
27,0,13,0,0.7906644668355000,0.6076093932322050,15,29,11,0.7529113444253110,0.9076018086347730,17,29,11,0.7478925875767020,0.9106085466345800,10
